payment_id,order_id,payment_date,payment_method,payment_status
9322,9322,2022-02-21,UPI,Success
9323,9323,2023-07-03,UPI,Success
9324,9324,2024-09-23,Card,Success
9325,9325,2024-11-12,Card,Success
9326,9326,2024-12-29,UPI,Success
9327,9327,2023-12-09,UPI,Success
9328,9328,2024-11-02,COD,Success
9329,9329,2022-08-16,COD,Success
9330,9330,2023-06-27,UPI,Failed
9331,9331,2022-11-08,Card,Success
9332,9332,2024-10-08,Card,Success
9333,9333,2024-10-18,NetBanking,Success
9334,9334,2024-08-09,Card,Success
9335,9335,2022-11-03,Wallet,Success
9336,9336,2022-05-06,COD,Pending
9337,9337,2022-09-07,Wallet,Pending
9338,9338,2022-01-29,Card,Success
9339,9339,2023-02-09,UPI,Success
9340,9340,2023-01-02,UPI,Success
9341,9341,2022-12-11,COD,Success
9342,9342,2023-02-20,NetBanking,Success
9343,9343,2022-12-24,Card,Success
9344,9344,2024-11-11,Card,Success
9345,9345,2023-10-31,Card,Success
9346,9346,2022-04-05,UPI,Success
9347,9347,2024-05-14,Card,Success
9348,9348,2024-08-23,Wallet,Success
9349,9349,2022-12-21,UPI,Success
9350,9350,2023-10-25,UPI,Pending
9351,9351,2022-10-13,UPI,Success
9352,9352,2023-11-03,UPI,Success
9353,9353,2022-01-26,COD,Success
9354,9354,2024-06-28,NetBanking,Success
9355,9355,2022-04-03,UPI,Success
9356,9356,2023-08-20,UPI,Success
9357,9357,2024-01-12,Wallet,Success
9358,9358,2023-02-09,Card,Success
9359,9359,2022-03-27,UPI,Success
9360,9360,2024-07-21,COD,Success
9361,9361,2024-05-11,UPI,Pending
9362,9362,2022-10-09,Card,Success
9363,9363,2023-02-22,UPI,Success
9364,9364,2024-08-20,Card,Success
9365,9365,2023-07-16,COD,Success
9366,9366,2023-03-11,COD,Success
9367,9367,2024-03-24,Wallet,Success
9368,9368,2022-10-30,UPI,Failed
9369,9369,2022-03-23,Wallet,Success
9370,9370,2023-10-21,UPI,Success
9371,9371,2024-04-05,UPI,Success
9372,9372,2022-12-02,Card,Success
9373,9373,2024-06-05,NetBanking,Success
9374,9374,2022-08-29,Card,Success
9375,9375,2023-12-25,UPI,Success
9376,9376,2024-02-23,Card,Success
9377,9377,2022-04-17,NetBanking,Success
9378,9378,2023-10-01,Card,Success
9379,9379,2022-11-19,UPI,Success
9380,9380,2022-10-08,NetBanking,Success
9381,9381,2024-10-24,UPI,Success
9382,9382,2024-02-14,COD,Success
9383,9383,2023-11-25,UPI,Failed
9384,9384,2023-03-25,UPI,Success
9385,9385,2022-01-18,UPI,Success
9386,9386,2022-11-13,Card,Success
9387,9387,2024-03-22,UPI,Success
9388,9388,2022-03-06,UPI,Success
9389,9389,2022-09-15,Wallet,Failed
9390,9390,2024-11-03,UPI,Success
9391,9391,2022-09-25,UPI,Failed
9392,9392,2024-08-20,Wallet,Success
9393,9393,2023-10-05,Wallet,Success
9394,9394,2024-11-06,Wallet,Success
9395,9395,2024-10-09,Card,Success
9396,9396,2024-08-11,Wallet,Success
9397,9397,2022-03-09,Card,Pending
9398,9398,2023-11-30,COD,Success
9399,9399,2022-02-11,UPI,Failed
9400,9400,2022-07-12,COD,Success
9401,9401,2023-07-07,UPI,Success
9402,9402,2022-01-07,NetBanking,Success
9403,9403,2024-12-16,Card,Success
9404,9404,2023-11-15,Card,Success
9405,9405,2022-09-16,UPI,Success
9406,9406,2023-07-25,Wallet,Success
9407,9407,2022-12-01,NetBanking,Success
9408,9408,2022-04-28,NetBanking,Success
9409,9409,2022-11-06,UPI,Success
9410,9410,2024-08-02,UPI,Success
9411,9411,2022-09-01,UPI,Pending
9412,9412,2023-08-25,NetBanking,Success
9413,9413,2024-12-22,Card,Success
9414,9414,2022-10-16,COD,Success
9415,9415,2022-09-05,Card,Pending
9416,9416,2024-01-01,COD,Failed
9417,9417,2022-09-29,UPI,Success
9418,9418,2022-07-30,UPI,Failed
9419,9419,2022-11-06,UPI,Success
9420,9420,2023-04-26,Card,Failed
9421,9421,2022-11-06,UPI,Failed
9422,9422,2023-07-12,UPI,Success
9423,9423,2024-04-30,Wallet,Success
9424,9424,2023-11-01,UPI,Pending
9425,9425,2023-01-18,Card,Success
9426,9426,2022-01-23,UPI,Success
9427,9427,2023-10-23,Card,Success
9428,9428,2023-12-04,NetBanking,Success
9429,9429,2024-11-30,COD,Success
9430,9430,2023-07-04,UPI,Success
9431,9431,2023-12-09,Wallet,Success
9432,9432,2023-11-07,Wallet,Success
9433,9433,2023-06-10,Card,Success
9434,9434,2022-09-04,Card,Success
9435,9435,2022-07-23,UPI,Pending
9436,9436,2022-12-20,UPI,Success
9437,9437,2024-07-13,UPI,Success
9438,9438,2023-11-17,UPI,Success
9439,9439,2022-11-07,COD,Success
9440,9440,2023-10-12,UPI,Success
9441,9441,2024-12-23,NetBanking,Success
9442,9442,2022-10-22,Card,Failed
9443,9443,2022-11-25,Card,Success
9444,9444,2024-10-08,NetBanking,Success
9445,9445,2023-12-08,Card,Failed
9446,9446,2023-11-05,Card,Success
9447,9447,2024-07-19,Card,Success
9448,9448,2022-12-02,Card,Success
9449,9449,2024-07-11,UPI,Failed
9450,9450,2024-07-14,UPI,Success
9451,9451,2024-03-24,UPI,Success
9452,9452,2024-11-08,Card,Success
9453,9453,2024-12-21,Card,Success
9454,9454,2024-09-06,UPI,Success
9455,9455,2022-02-18,UPI,Success
9456,9456,2024-05-11,UPI,Success
9457,9457,2024-03-03,Card,Success
9458,9458,2024-10-10,UPI,Failed
9459,9459,2024-05-20,UPI,Success
9460,9460,2022-11-19,Wallet,Success
9461,9461,2022-06-18,Card,Success
9462,9462,2023-07-01,UPI,Success
9463,9463,2024-10-09,UPI,Success
9464,9464,2022-03-15,UPI,Success
9465,9465,2023-01-01,COD,Success
9466,9466,2024-11-12,UPI,Success
9467,9467,2022-04-18,UPI,Success
9468,9468,2022-02-09,UPI,Success
9469,9469,2022-02-12,UPI,Failed
9470,9470,2023-10-15,Card,Success
9471,9471,2024-11-22,Wallet,Pending
9472,9472,2024-12-16,Card,Success
9473,9473,2023-06-03,UPI,Pending
9474,9474,2024-08-03,COD,Success
9475,9475,2024-10-15,COD,Success
9476,9476,2023-10-26,Wallet,Success
9477,9477,2022-12-06,Card,Success
9478,9478,2024-11-15,Card,Success
9479,9479,2023-10-26,Wallet,Success
9480,9480,2023-07-18,UPI,Success
9481,9481,2022-01-09,COD,Success
9482,9482,2023-07-11,UPI,Success
9483,9483,2022-09-30,Wallet,Success
9484,9484,2022-11-22,UPI,Success
9485,9485,2024-10-02,UPI,Success
9486,9486,2022-08-10,COD,Success
9487,9487,2023-08-15,UPI,Success
9488,9488,2024-12-28,UPI,Pending
9489,9489,2023-12-22,Card,Failed
9490,9490,2022-12-30,COD,Success
9491,9491,2023-10-30,Card,Success
9492,9492,2022-04-04,UPI,Success
9493,9493,2023-06-27,UPI,Success
9494,9494,2023-10-22,Card,Success
9495,9495,2022-05-21,COD,Success
9496,9496,2022-01-18,UPI,Success
9497,9497,2024-02-29,UPI,Success
9498,9498,2024-05-24,UPI,Success
9499,9499,2022-04-02,Wallet,Success
9500,9500,2022-03-31,UPI,Success
9501,9501,2022-03-12,UPI,Success
9502,9502,2022-10-27,UPI,Success
9503,9503,2023-07-04,Wallet,Success
9504,9504,2024-08-27,UPI,Success
9505,9505,2023-08-07,UPI,Success
9506,9506,2023-12-30,UPI,Success
9507,9507,2022-06-27,UPI,Success
9508,9508,2022-11-30,Card,Success
9509,9509,2022-11-14,UPI,Success
9510,9510,2022-08-09,COD,Success
9511,9511,2022-12-19,Card,Success
9512,9512,2023-05-14,Wallet,Success
9513,9513,2022-02-07,Card,Success
9514,9514,2022-02-07,UPI,Success
9515,9515,2024-12-14,UPI,Success
9516,9516,2024-09-03,UPI,Success
9517,9517,2023-12-14,COD,Pending
9518,9518,2024-04-11,UPI,Success
9519,9519,2024-09-17,Card,Success
9520,9520,2022-08-30,Card,Success
9521,9521,2023-01-07,NetBanking,Success
9522,9522,2024-12-31,UPI,Success
9523,9523,2024-05-03,Wallet,Success
9524,9524,2023-07-26,COD,Success
9525,9525,2023-09-22,Card,Success
9526,9526,2024-06-28,UPI,Success
9527,9527,2023-12-17,Card,Success
9528,9528,2023-12-03,NetBanking,Success
9529,9529,2024-06-13,COD,Success
9530,9530,2022-05-30,Wallet,Success
9531,9531,2023-06-12,NetBanking,Success
9532,9532,2024-04-24,Card,Success
9533,9533,2022-06-07,COD,Failed
9534,9534,2022-04-13,UPI,Success
9535,9535,2023-10-27,COD,Success
9536,9536,2022-04-25,UPI,Success
9537,9537,2023-07-31,UPI,Success
9538,9538,2022-10-18,UPI,Success
9539,9539,2024-10-08,Card,Success
9540,9540,2023-09-26,Wallet,Success
9541,9541,2022-10-08,COD,Success
9542,9542,2024-11-06,UPI,Success
9543,9543,2024-10-05,Card,Success
9544,9544,2022-12-25,COD,Success
9545,9545,2022-11-04,NetBanking,Success
9546,9546,2022-05-23,UPI,Success
9547,9547,2024-11-15,Card,Failed
9548,9548,2022-08-01,NetBanking,Success
9549,9549,2023-12-28,COD,Success
9550,9550,2023-08-06,Card,Success
9551,9551,2022-10-14,UPI,Success
9552,9552,2023-04-04,UPI,Success
9553,9553,2023-07-18,Card,Success
9554,9554,2023-12-11,NetBanking,Success
9555,9555,2023-12-15,NetBanking,Success
9556,9556,2022-07-03,Card,Success
9557,9557,2023-10-24,NetBanking,Success
9558,9558,2023-11-03,Card,Success
9559,9559,2024-06-05,Card,Success
9560,9560,2022-12-11,NetBanking,Success
9561,9561,2024-07-24,NetBanking,Success
9562,9562,2024-10-26,UPI,Success
9563,9563,2023-01-22,Wallet,Success
9564,9564,2023-08-19,Card,Success
9565,9565,2022-04-25,COD,Success
9566,9566,2022-06-10,Wallet,Success
9567,9567,2024-11-13,UPI,Success
9568,9568,2024-02-02,UPI,Success
9569,9569,2023-10-12,Wallet,Success
9570,9570,2022-11-05,COD,Success
9571,9571,2023-05-17,Card,Failed
9572,9572,2022-05-02,UPI,Pending
9573,9573,2024-10-29,UPI,Success
9574,9574,2023-02-08,UPI,Success
9575,9575,2022-06-10,NetBanking,Success
9576,9576,2022-11-29,COD,Success
9577,9577,2022-03-07,UPI,Success
9578,9578,2022-12-01,Card,Success
9579,9579,2022-04-26,Wallet,Failed
9580,9580,2023-04-15,Wallet,Success
9581,9581,2024-07-08,UPI,Success
9582,9582,2023-10-22,UPI,Success
9583,9583,2022-06-04,Card,Pending
9584,9584,2022-10-15,Card,Success
9585,9585,2022-09-10,UPI,Success
9586,9586,2023-10-28,Card,Success
9587,9587,2024-01-19,COD,Success
9588,9588,2022-07-14,Wallet,Success
9589,9589,2023-06-13,UPI,Success
9590,9590,2022-10-21,Wallet,Success
9591,9591,2024-02-16,UPI,Success
9592,9592,2023-12-24,UPI,Success
9593,9593,2024-07-14,COD,Success
9594,9594,2024-12-06,COD,Success
9595,9595,2023-08-05,Wallet,Success
9596,9596,2022-02-25,COD,Pending
9597,9597,2024-03-19,UPI,Success
9598,9598,2022-07-29,Wallet,Success
9599,9599,2022-08-10,UPI,Success
9600,9600,2024-10-04,NetBanking,Success
9601,9601,2022-10-11,NetBanking,Success
9602,9602,2023-03-14,Card,Success
9603,9603,2024-08-05,Card,Failed
9604,9604,2022-04-23,COD,Success
9605,9605,2022-02-22,UPI,Success
9606,9606,2023-10-12,UPI,Success
9607,9607,2022-11-18,Card,Failed
9608,9608,2022-09-08,NetBanking,Success
9609,9609,2023-12-15,UPI,Success
9610,9610,2023-12-30,Card,Success
9611,9611,2023-10-04,NetBanking,Pending
9612,9612,2023-12-04,Card,Success
9613,9613,2022-01-16,COD,Success
9614,9614,2022-11-10,Card,Failed
9615,9615,2024-10-27,UPI,Success
9616,9616,2024-07-05,UPI,Success
9617,9617,2022-06-08,UPI,Success
9618,9618,2022-10-11,NetBanking,Success
9619,9619,2023-12-01,COD,Success
9620,9620,2022-04-30,Wallet,Success
9621,9621,2023-01-01,UPI,Success
9622,9622,2023-10-04,UPI,Success
9623,9623,2022-12-10,Card,Success
9624,9624,2023-08-05,COD,Success
9625,9625,2024-03-11,UPI,Success
9626,9626,2024-06-12,Card,Success
9627,9627,2022-10-14,Card,Success
9628,9628,2023-12-06,Card,Success
9629,9629,2022-05-19,UPI,Success
9630,9630,2022-05-17,UPI,Success
9631,9631,2023-11-07,NetBanking,Success
9632,9632,2022-12-18,UPI,Success
9633,9633,2024-11-17,Card,Pending
9634,9634,2022-11-05,Card,Failed
9635,9635,2023-07-22,UPI,Success
9636,9636,2024-06-11,UPI,Success
9637,9637,2024-10-20,UPI,Failed
9638,9638,2022-09-06,Card,Success
9639,9639,2023-11-22,Wallet,Success
9640,9640,2023-08-23,Card,Failed
9641,9641,2023-01-10,Card,Success
9642,9642,2023-10-19,COD,Pending
9643,9643,2023-12-10,UPI,Success
9644,9644,2022-10-24,UPI,Success
9645,9645,2023-01-28,UPI,Failed
9646,9646,2024-04-24,UPI,Success
9647,9647,2022-04-03,NetBanking,Success
9648,9648,2022-04-16,UPI,Success
9649,9649,2022-12-21,UPI,Success
9650,9650,2023-08-26,Card,Success
9651,9651,2024-07-03,UPI,Success
9652,9652,2024-04-14,Wallet,Success
9653,9653,2023-04-18,UPI,Success
9654,9654,2024-09-07,Card,Success
9655,9655,2023-06-24,COD,Success
9656,9656,2024-02-02,Card,Success
9657,9657,2024-06-13,Card,Success
9658,9658,2022-07-04,Card,Success
9659,9659,2022-03-25,UPI,Success
9660,9660,2024-10-27,Card,Pending
9661,9661,2024-12-15,UPI,Success
9662,9662,2023-05-11,Card,Success
9663,9663,2022-05-01,Card,Success
9664,9664,2023-07-20,UPI,Success
9665,9665,2023-01-23,NetBanking,Success
9666,9666,2024-04-27,Wallet,Success
9667,9667,2023-07-06,UPI,Success
9668,9668,2024-12-01,COD,Success
9669,9669,2024-09-29,Wallet,Success
9670,9670,2024-10-09,UPI,Failed
9671,9671,2023-05-07,UPI,Success
9672,9672,2024-03-10,Card,Success
9673,9673,2023-07-11,UPI,Success
9674,9674,2024-01-11,NetBanking,Success
9675,9675,2022-10-08,Card,Success
9676,9676,2023-12-03,NetBanking,Success
9677,9677,2023-04-30,UPI,Success
9678,9678,2024-01-22,UPI,Failed
9679,9679,2024-08-10,COD,Success
9680,9680,2024-08-14,COD,Success
9681,9681,2023-03-12,NetBanking,Success
9682,9682,2024-10-12,UPI,Success
9683,9683,2023-12-30,COD,Success
9684,9684,2023-10-29,Card,Success
9685,9685,2023-02-26,Card,Success
9686,9686,2023-08-27,UPI,Success
9687,9687,2022-07-16,COD,Success
9688,9688,2024-02-12,UPI,Failed
9689,9689,2023-07-12,COD,Failed
9690,9690,2022-11-03,UPI,Success
9691,9691,2022-12-23,COD,Success
9692,9692,2023-08-08,Card,Success
9693,9693,2024-09-29,UPI,Success
9694,9694,2024-10-08,Wallet,Pending
9695,9695,2022-05-28,UPI,Success
9696,9696,2024-01-16,NetBanking,Success
9697,9697,2024-02-03,Card,Success
9698,9698,2022-04-19,Card,Success
9699,9699,2023-10-16,COD,Success
9700,9700,2023-08-27,Card,Success
9701,9701,2024-10-19,Card,Success
9702,9702,2023-11-14,UPI,Success
9703,9703,2024-09-27,UPI,Success
9704,9704,2023-11-05,NetBanking,Success
9705,9705,2024-10-13,UPI,Success
9706,9706,2024-11-09,NetBanking,Success
9707,9707,2023-11-20,UPI,Success
9708,9708,2023-10-02,COD,Failed
9709,9709,2023-12-23,Card,Success
9710,9710,2022-12-01,Card,Success
9711,9711,2022-02-08,Card,Success
9712,9712,2022-02-25,Wallet,Success
9713,9713,2024-12-31,Card,Success
9714,9714,2023-02-26,Card,Success
9715,9715,2023-11-20,Card,Success
9716,9716,2024-03-12,Card,Success
9717,9717,2024-03-14,Card,Failed
9718,9718,2023-12-22,Card,Success
9719,9719,2022-09-07,Card,Success
9720,9720,2023-11-10,UPI,Success
9721,9721,2022-11-01,Card,Success
9722,9722,2023-03-25,UPI,Success
9723,9723,2022-09-08,UPI,Success
9724,9724,2023-04-22,Card,Success
9725,9725,2023-11-30,UPI,Success
9726,9726,2023-11-23,Wallet,Success
9727,9727,2023-04-19,Card,Success
9728,9728,2023-12-26,UPI,Success
9729,9729,2023-05-14,COD,Success
9730,9730,2023-04-14,Card,Success
9731,9731,2022-05-06,UPI,Success
9732,9732,2022-07-13,Card,Failed
9733,9733,2023-04-06,UPI,Failed
9734,9734,2024-03-06,Card,Success
9735,9735,2023-10-10,Card,Success
9736,9736,2022-04-20,Wallet,Success
9737,9737,2022-11-24,Card,Success
9738,9738,2023-08-01,Card,Pending
9739,9739,2024-11-21,Card,Success
9740,9740,2023-06-29,UPI,Failed
9741,9741,2022-01-29,COD,Success
9742,9742,2024-12-13,COD,Pending
9743,9743,2022-11-03,UPI,Success
9744,9744,2022-02-24,Card,Success
9745,9745,2022-12-12,UPI,Success
9746,9746,2024-02-17,UPI,Success
9747,9747,2022-11-28,Wallet,Success
9748,9748,2022-10-28,UPI,Success
9749,9749,2023-08-13,UPI,Success
9750,9750,2022-11-09,UPI,Pending
9751,9751,2023-09-26,COD,Success
9752,9752,2024-09-13,UPI,Success
9753,9753,2024-06-06,Wallet,Success
9754,9754,2022-07-03,Wallet,Success
9755,9755,2024-08-24,UPI,Success
9756,9756,2022-08-04,NetBanking,Success
9757,9757,2023-12-01,Wallet,Success
9758,9758,2023-02-16,UPI,Success
9759,9759,2024-05-04,COD,Success
9760,9760,2024-05-23,UPI,Success
9761,9761,2023-05-09,UPI,Success
9762,9762,2023-12-09,COD,Success
9763,9763,2022-10-17,UPI,Success
9764,9764,2022-11-09,NetBanking,Success
9765,9765,2023-10-02,UPI,Success
9766,9766,2024-12-06,UPI,Pending
9767,9767,2023-11-02,COD,Failed
9768,9768,2023-11-01,UPI,Success
9769,9769,2022-02-07,Wallet,Success
9770,9770,2024-12-13,COD,Success
9771,9771,2022-11-28,NetBanking,Success
9772,9772,2023-12-15,UPI,Success
9773,9773,2024-01-29,UPI,Success
9774,9774,2024-10-14,Card,Success
9775,9775,2024-07-18,COD,Success
9776,9776,2024-08-30,UPI,Failed
9777,9777,2024-10-07,COD,Success
9778,9778,2022-01-21,UPI,Success
9779,9779,2022-09-02,UPI,Success
9780,9780,2023-07-05,UPI,Success
9781,9781,2024-09-19,Card,Success
9782,9782,2024-05-29,UPI,Success
9783,9783,2023-08-08,UPI,Success
9784,9784,2024-11-09,Wallet,Pending
9785,9785,2022-10-08,NetBanking,Success
9786,9786,2024-07-02,COD,Success
9787,9787,2023-12-01,NetBanking,Success
9788,9788,2024-02-10,UPI,Success
9789,9789,2024-11-19,COD,Failed
9790,9790,2024-03-26,Card,Success
9791,9791,2024-11-15,UPI,Success
9792,9792,2023-03-28,Card,Success
9793,9793,2022-12-18,UPI,Failed
9794,9794,2023-04-14,NetBanking,Success
9795,9795,2023-10-11,NetBanking,Success
9796,9796,2023-03-10,Card,Success
9797,9797,2022-11-09,UPI,Success
9798,9798,2022-09-24,UPI,Success
9799,9799,2022-04-29,UPI,Pending
9800,9800,2022-10-09,UPI,Failed
9801,9801,2024-11-18,Card,Success
9802,9802,2022-12-10,UPI,Success
9803,9803,2022-10-23,UPI,Success
9804,9804,2024-03-18,Card,Success
9805,9805,2022-07-12,Wallet,Success
9806,9806,2024-03-17,Card,Success
9807,9807,2022-01-18,NetBanking,Success
9808,9808,2023-10-12,NetBanking,Success
9809,9809,2023-02-26,COD,Success
9810,9810,2024-03-09,UPI,Success
9811,9811,2023-04-13,Card,Success
9812,9812,2023-11-03,UPI,Failed
9813,9813,2024-01-21,Wallet,Success
9814,9814,2024-04-11,Card,Success
9815,9815,2024-12-12,UPI,Success
9816,9816,2024-05-11,NetBanking,Success
9817,9817,2023-02-19,UPI,Success
9818,9818,2024-10-15,Wallet,Success
9819,9819,2023-05-01,Wallet,Failed
9820,9820,2023-07-02,Wallet,Success
9821,9821,2023-05-07,Card,Success
9822,9822,2024-10-24,UPI,Success
9823,9823,2023-10-21,Card,Success
9824,9824,2023-11-29,NetBanking,Success
9825,9825,2022-04-08,UPI,Success
9826,9826,2023-11-27,UPI,Success
9827,9827,2022-04-29,Card,Pending
9828,9828,2023-12-26,Card,Success
9829,9829,2022-03-08,Card,Success
9830,9830,2023-04-12,Card,Success
9831,9831,2024-10-10,NetBanking,Success
9832,9832,2024-10-21,Card,Success
9833,9833,2022-07-18,UPI,Failed
9834,9834,2023-03-21,UPI,Success
9835,9835,2023-11-30,UPI,Success
9836,9836,2022-04-08,NetBanking,Success
9837,9837,2023-02-10,Card,Success
9838,9838,2023-02-04,NetBanking,Success
9839,9839,2022-11-19,NetBanking,Pending
9840,9840,2024-12-20,UPI,Success
9841,9841,2023-06-16,Card,Success
9842,9842,2024-02-06,UPI,Success
9843,9843,2024-07-16,COD,Success
9844,9844,2024-01-24,Card,Success
9845,9845,2024-12-09,Card,Success
9846,9846,2023-11-06,UPI,Failed
9847,9847,2022-10-16,UPI,Success
9848,9848,2024-11-15,Card,Pending
9849,9849,2023-10-12,UPI,Pending
9850,9850,2024-05-13,UPI,Pending
9851,9851,2024-06-22,UPI,Success
9852,9852,2023-03-18,Card,Success
9853,9853,2023-10-31,UPI,Success
9854,9854,2023-05-17,UPI,Success
9855,9855,2022-05-16,UPI,Pending
9856,9856,2022-09-02,UPI,Success
9857,9857,2024-08-23,UPI,Success
9858,9858,2023-07-19,UPI,Failed
9859,9859,2023-10-24,NetBanking,Success
9860,9860,2022-01-13,UPI,Success
9861,9861,2024-11-03,Wallet,Success
9862,9862,2023-05-30,Wallet,Success
9863,9863,2022-08-18,Wallet,Success
9864,9864,2022-08-04,UPI,Success
9865,9865,2022-11-18,Wallet,Success
9866,9866,2023-09-24,COD,Success
9867,9867,2022-05-02,NetBanking,Success
9868,9868,2024-11-15,UPI,Success
9869,9869,2022-11-17,Wallet,Success
9870,9870,2023-10-04,NetBanking,Success
9871,9871,2023-08-09,Card,Success
9872,9872,2024-10-22,UPI,Success
9873,9873,2022-01-06,UPI,Pending
9874,9874,2023-12-11,COD,Failed
9875,9875,2024-02-21,NetBanking,Failed
9876,9876,2023-10-20,COD,Success
9877,9877,2024-01-13,Card,Success
9878,9878,2024-09-22,COD,Success
9879,9879,2024-02-12,NetBanking,Success
9880,9880,2022-11-07,NetBanking,Success
9881,9881,2024-09-07,Card,Pending
9882,9882,2022-10-10,UPI,Failed
9883,9883,2024-01-27,Card,Failed
9884,9884,2024-12-27,COD,Success
9885,9885,2022-10-30,COD,Pending
9886,9886,2023-08-11,UPI,Success
9887,9887,2024-01-27,Wallet,Failed
9888,9888,2022-12-11,UPI,Success
9889,9889,2024-09-21,UPI,Success
9890,9890,2022-11-11,NetBanking,Success
9891,9891,2022-11-18,COD,Success
9892,9892,2022-10-10,UPI,Success
9893,9893,2022-07-13,UPI,Success
9894,9894,2024-03-18,Card,Success
9895,9895,2024-02-04,UPI,Success
9896,9896,2023-12-20,Wallet,Success
9897,9897,2022-07-23,UPI,Success
9898,9898,2024-06-16,Card,Success
9899,9899,2024-11-05,UPI,Pending
9900,9900,2023-08-24,UPI,Success
9901,9901,2024-09-29,Card,Success
9902,9902,2022-12-02,COD,Success
9903,9903,2024-05-07,NetBanking,Success
9904,9904,2024-08-07,UPI,Success
9905,9905,2023-01-22,Card,Failed
9906,9906,2024-07-29,UPI,Success
9907,9907,2022-09-14,UPI,Success
9908,9908,2023-07-07,NetBanking,Success
9909,9909,2022-10-23,COD,Success
9910,9910,2023-08-21,COD,Success
9911,9911,2024-12-25,Card,Success
9912,9912,2023-10-24,UPI,Success
9913,9913,2023-10-21,COD,Success
9914,9914,2022-01-31,UPI,Success
9915,9915,2024-06-20,NetBanking,Success
9916,9916,2022-07-02,NetBanking,Success
9917,9917,2024-01-14,COD,Success
9918,9918,2024-10-23,UPI,Failed
9919,9919,2022-09-18,UPI,Success
9920,9920,2024-12-18,NetBanking,Success
9921,9921,2022-08-18,UPI,Success
9922,9922,2023-06-20,UPI,Success
9923,9923,2022-12-18,UPI,Success
9924,9924,2024-02-04,Wallet,Success
9925,9925,2024-10-17,UPI,Success
9926,9926,2024-11-09,UPI,Success
9927,9927,2024-11-16,COD,Success
9928,9928,2022-11-06,UPI,Success
9929,9929,2022-10-18,UPI,Success
9930,9930,2024-12-06,COD,Success
9931,9931,2023-12-21,Card,Success
9932,9932,2023-12-18,NetBanking,Success
9933,9933,2022-11-15,Card,Success
9934,9934,2024-12-10,UPI,Success
9935,9935,2024-12-05,NetBanking,Success
9936,9936,2024-01-02,UPI,Pending
9937,9937,2023-12-13,Card,Success
9938,9938,2023-11-24,UPI,Success
9939,9939,2023-01-20,UPI,Success
9940,9940,2023-12-16,Card,Success
9941,9941,2022-10-02,UPI,Success
